time_in_cycles,T50,P30,Ps30,Nc,NRf,phi,BPR,W32,htBleed,RUL
33,1416.52,552.9,47.59,9044.51,2388.14,521.03,8.4675,23.3081,394,117
34,1406.27,552.76,47.67,9036.91,2388.14,520.91,8.4364,23.2625,395,116
35,1411.73,553.56,47.64,9036.35,2388.1,521.09,8.471,23.2182,393,115
36,1414.51,553.27,47.5,9044.03,2388.11,521.37,8.4597,23.2801,393,114
37,1409.9,553.36,47.65,9034.65,2388.11,521.28,8.4143,23.2904,394,113
38,1403.91,552.94,47.29,9049.72,2388.15,521.18,8.4479,23.2445,393,112
39,1409.08,553.02,47.55,9045.83,2388.13,522.13,8.4429,23.2915,394,111
40,1409.73,553.2,47.59,9050.57,2388.16,521.64,8.414,23.2884,394,110
41,1415.03,552.39,47.58,9040.69,2388.17,521.33,8.4514,23.2971,392,109
42,1413.96,553.39,47.57,9042.79,2388.11,521.01,8.4001,23.2418,393,108
43,1404.92,553.1,47.53,9045.67,2388.13,520.99,8.4519,23.2719,393,107
44,1412.23,553.81,47.47,9043.58,2388.17,521.38,8.4808,23.2559,393,106
45,1406.87,553.18,47.38,9050.41,2388.07,520.97,8.3967,23.2896,391,105
46,1407.98,553.09,47.58,9036.96,2388.2,521.52,8.4308,23.274,393,104
47,1409.66,552.66,47.49,9044.83,2388.14,521.09,8.4617,23.2846,395,103
48,1410.66,553.5,47.62,9044.91,2388.07,521.2,8.4126,23.3099,393,102
49,1408.45,553.69,47.81,9038.38,2388.11,521.69,8.4282,23.2095,394,101
50,1418.47,553.05,47.58,9046.6,2388.2,520.84,8.4453,23.2612,393,100
51,1408.48,552.96,47.66,9048.73,2388.2,521.17,8.4715,23.2719,395,99
52,1411.15,553.42,47.58,9046.61,2388.15,521.03,8.4327,23.2967,394,98
53,1408.73,553.37,47.54,9046.52,2388.2,521.1,8.4654,23.2592,392,97
54,1408.64,553.38,47.79,9041.94,2388.1,521.49,8.4623,23.2773,394,96
55,1409.0,552.31,47.61,9045.33,2388.13,521.12,8.4465,23.3119,393,95
56,1412.93,553.19,47.59,9049.54,2388.15,522.12,8.4121,23.367,394,94
57,1405.68,552.52,47.45,9045.48,2388.18,520.87,8.4585,23.2328,392,93
58,1415.49,553.74,47.66,9044.57,2388.16,520.79,8.5176,23.2355,393,92
59,1403.96,552.83,47.69,9046.28,2388.14,521.76,8.4526,23.3387,393,91
60,1413.38,552.45,47.7,9045.93,2388.11,521.52,8.4372,23.2112,393,90
61,1410.45,553.78,47.51,9044.33,2388.13,521.35,8.4707,23.2598,393,89
62,1406.65,552.12,47.55,9048.93,2388.17,520.66,8.4369,23.1837,393,88
63,1411.87,552.76,47.69,9043.9,2388.16,520.88,8.4405,23.3115,394,87
64,1403.83,552.8,47.82,9042.25,2388.12,521.23,8.4649,23.1794,394,86
65,1411.72,553.15,47.63,9045.47,2388.18,521.07,8.4577,23.3226,393,85
66,1410.23,553.33,47.79,9052.06,2388.13,520.67,8.4809,23.2782,393,84
67,1416.24,553.62,47.79,9038.84,2388.14,521.34,8.4402,23.3558,394,83
68,1409.46,554.02,47.55,9041.41,2388.13,520.95,8.4435,23.2831,394,82
69,1411.5,553.19,47.57,9046.08,2388.14,520.99,8.4424,23.2364,396,81
70,1409.85,553.02,47.59,9038.74,2388.12,520.88,8.4531,23.2438,394,80
71,1411.2,553.02,47.76,9039.96,2388.12,521.64,8.4414,23.2851,393,79
72,1412.92,553.02,47.55,9044.54,2388.15,521.07,8.4352,23.255,395,78
73,1412.9,552.98,47.7,9048.97,2388.2,521.71,8.4614,23.3273,393,77
74,1406.93,553.28,47.55,9044.45,2388.15,520.98,8.4337,23.2157,394,76
75,1413.75,553.24,47.46,9035.51,2388.14,520.76,8.4466,23.1397,392,75
76,1411.06,553.56,47.57,9042.02,2388.18,521.17,8.4635,23.2871,394,74
77,1415.54,552.76,47.68,9053.25,2388.14,520.77,8.4474,23.2749,394,73
78,1412.77,553.07,47.63,9049.31,2388.15,520.97,8.4951,23.2729,393,72
79,1408.65,552.55,47.64,9039.68,2388.2,520.42,8.4716,23.2468,392,71
80,1421.86,552.97,47.6,9047.5,2388.16,520.82,8.4046,23.1655,394,70
81,1418.07,553.13,47.59,9041.18,2388.12,520.64,8.4418,23.1679,394,69
82,1406.94,552.63,47.77,9042.48,2388.18,521.23,8.4673,23.3798,395,68
83,1406.93,553.02,47.66,9040.09,2388.23,521.38,8.4569,23.1633,394,67
84,1416.91,553.39,47.68,9041.17,2388.15,520.84,8.4446,23.3456,394,66
85,1419.03,553.03,47.71,9047.29,2388.17,521.2,8.4391,23.2252,394,65
86,1411.11,552.65,47.73,9045.77,2388.18,521.32,8.5072,23.2706,395,64
87,1419.41,553.26,47.69,9041.86,2388.18,521.01,8.4485,23.1939,394,63
88,1413.99,552.58,47.78,9045.3,2388.15,520.49,8.4636,23.2395,395,62
89,1414.77,552.99,47.53,9043.81,2388.19,521.37,8.4684,23.2629,393,61
90,1419.66,553.63,47.76,9041.63,2388.25,520.86,8.4657,23.175,395,60
91,1418.09,553.31,47.61,9047.15,2388.15,521.1,8.4363,23.1856,392,59
92,1406.32,553.52,47.68,9049.57,2388.15,520.76,8.4885,23.2741,393,58
93,1412.99,553.25,47.59,9040.84,2388.16,521.29,8.4484,23.2533,394,57
94,1413.58,553.19,47.68,9047.56,2388.2,520.82,8.4551,23.2282,394,56
95,1414.15,552.31,47.74,9038.83,2388.15,520.93,8.4869,23.3197,395,55
96,1410.75,553.64,47.69,9050.75,2388.19,521.23,8.4842,23.1988,393,54
97,1414.96,552.79,47.89,9048.65,2388.2,521.04,8.4235,23.2346,392,53
98,1414.43,552.63,47.59,9039.9,2388.17,520.74,8.4813,23.2744,393,52
99,1416.42,552.48,47.82,9040.52,2388.16,520.74,8.4653,23.1774,394,51
100,1418.78,552.73,47.72,9051.11,2388.21,520.59,8.4532,23.1026,394,50
101,1421.21,552.64,47.75,9043.7,2388.16,520.9,8.4646,23.2687,395,49
102,1413.48,552.27,47.73,9044.0,2388.19,520.79,8.4561,23.2557,394,48
103,1411.03,553.11,47.78,9044.49,2388.21,521.19,8.4837,23.2683,395,47
104,1418.79,552.61,47.78,9038.88,2388.14,520.55,8.4563,23.1385,393,46
105,1411.94,552.67,47.88,9047.64,2388.14,521.02,8.4851,23.1946,393,45
106,1412.29,551.51,47.95,9046.6,2388.23,520.45,8.4651,23.2594,394,44
107,1420.11,552.75,47.62,9051.93,2388.2,520.88,8.4555,23.2435,395,43
108,1422.19,552.51,47.79,9037.13,2388.16,520.9,8.4884,23.326,394,42
109,1412.1,553.13,47.71,9047.05,2388.22,520.22,8.4915,23.2791,394,41
110,1413.93,552.65,47.76,9042.67,2388.15,520.72,8.4961,23.1857,393,40
111,1416.05,552.42,47.75,9050.1,2388.2,520.7,8.4449,23.1757,394,39
112,1415.73,552.87,47.57,9045.38,2388.16,520.56,8.4972,23.1456,395,38
113,1410.46,552.1,47.87,9043.52,2388.21,520.39,8.4561,23.0927,394,37
114,1415.05,552.75,47.76,9040.53,2388.16,520.3,8.4579,23.298,393,36
115,1415.49,552.46,47.8,9048.02,2388.19,521.21,8.4614,23.2599,395,35
116,1419.78,552.68,47.82,9043.47,2388.17,520.71,8.4766,23.135,395,34
117,1419.89,553.04,47.9,9044.95,2388.18,520.5,8.4805,23.1152,392,33
118,1411.35,552.14,47.86,9047.82,2388.2,520.68,8.4706,23.2868,394,32
119,1416.89,552.61,47.85,9046.84,2388.21,520.71,8.4645,23.2805,395,31
120,1417.09,552.39,47.88,9041.32,2388.21,520.37,8.4552,23.1677,395,30
121,1417.41,551.98,47.95,9045.17,2388.23,520.03,8.4754,23.2132,394,29
122,1422.75,551.66,48.04,9045.52,2388.19,520.64,8.499,23.0424,394,28
123,1419.95,552.67,47.9,9041.78,2388.22,520.15,8.5019,23.1333,394,27
124,1419.7,552.14,48.0,9047.47,2388.22,520.3,8.4902,23.1939,396,26
125,1424.0,552.24,47.99,9053.79,2388.16,520.68,8.4807,23.1815,396,25
126,1420.01,552.09,47.9,9045.89,2388.19,520.26,8.5094,23.1537,395,24
127,1416.81,551.79,48.0,9040.86,2388.2,520.69,8.4798,23.2215,395,23
128,1427.67,552.07,47.82,9049.58,2388.23,520.42,8.5034,23.1302,394,22
129,1418.54,551.82,47.92,9041.67,2388.24,520.58,8.5285,23.1441,396,21
130,1414.35,551.52,47.9,9039.73,2388.27,520.36,8.5072,23.0666,394,20
131,1425.47,552.09,48.09,9051.84,2388.24,520.13,8.5098,23.0893,395,19
132,1419.07,551.32,47.84,9048.83,2388.24,520.05,8.4999,23.1495,392,18
133,1416.24,551.83,48.08,9051.3,2388.28,520.16,8.5008,23.176,395,17
134,1425.3,552.06,48.0,9049.37,2388.26,520.47,8.4511,23.0978,395,16
135,1422.09,551.91,47.89,9046.18,2388.18,519.78,8.4724,23.1053,395,15
136,1418.93,551.63,47.98,9044.98,2388.22,519.88,8.5125,23.0878,396,14
137,1424.6,551.17,48.14,9045.06,2388.28,520.01,8.5639,23.1214,396,13
138,1429.13,551.7,47.98,9052.44,2388.18,519.97,8.5054,23.1086,396,12
139,1424.37,551.96,48.13,9046.81,2388.27,520.39,8.5068,23.1321,397,11
140,1419.01,551.5,48.07,9051.35,2388.26,520.25,8.4966,23.0681,395,10
141,1422.62,551.19,48.01,9046.67,2388.18,519.45,8.5023,23.0706,395,9
142,1427.03,551.86,48.17,9042.15,2388.29,519.92,8.5348,23.0716,395,8
143,1426.08,551.38,48.13,9046.03,2388.26,519.85,8.522,23.0465,395,7
144,1422.82,551.29,48.02,9050.46,2388.29,519.92,8.5229,23.1225,394,6
145,1427.14,551.32,47.98,9045.26,2388.3,519.47,8.4846,23.1502,395,5
146,1421.14,551.4,48.23,9053.78,2388.23,520.01,8.5184,22.983,396,4
147,1429.5,551.1,48.37,9040.98,2388.27,519.62,8.4701,23.1565,396,3
148,1421.3,551.73,48.13,9038.57,2388.29,519.87,8.4914,23.0631,395,2
149,1428.29,550.49,48.09,9047.3,2388.28,519.31,8.518,23.0808,396,1
150,1432.31,551.08,48.24,9046.16,2388.26,519.57,8.5509,23.051,394,0
1,1396.22,554.35,47.09,9065.59,2387.95,522.34,8.402,23.5349,391,200
2,1394.7,554.85,47.12,9063.39,2387.98,523.03,8.4331,23.4335,392,199
3,1396.79,554.75,47.12,9057.58,2388.05,522.63,8.4028,23.4296,391,198
4,1406.4,555.19,47.04,9061.97,2388.01,522.85,8.3741,23.5159,392,197
5,1400.12,554.84,47.15,9062.05,2387.98,522.51,8.3664,23.45,390,196
6,1401.32,554.42,47.07,9062.76,2388.04,522.54,8.3554,23.4186,393,195
7,1400.27,553.55,47.28,9063.1,2388.01,522.57,8.3917,23.4575,392,194
8,1392.49,555.66,47.37,9064.64,2387.94,522.21,8.4011,23.4105,390,193
9,1394.58,554.88,47.2,9070.86,2388.04,522.35,8.3858,23.5122,391,192
10,1391.62,554.37,47.21,9068.09,2388.03,522.48,8.4069,23.4672,391,191
11,1400.58,553.61,47.16,9067.61,2387.99,522.75,8.3929,23.4228,391,190
12,1402.16,554.36,47.0,9066.29,2388.04,522.56,8.4091,23.4246,392,189
13,1399.58,553.84,47.11,9062.77,2388.01,522.67,8.3998,23.516,392,188
14,1398.28,554.68,47.26,9064.45,2387.97,522.4,8.4069,23.445,392,187
15,1394.71,555.01,47.11,9069.84,2387.94,522.55,8.376,23.4519,392,186
16,1400.74,554.3,47.16,9066.31,2387.97,523.12,8.3869,23.393,390,185
17,1395.4,554.68,47.15,9062.97,2387.97,522.69,8.3998,23.3596,392,184
18,1396.41,553.78,47.06,9063.77,2388.0,522.48,8.4065,23.3688,391,183
19,1398.7,554.76,47.2,9065.94,2387.96,522.09,8.4425,23.3515,391,182
20,1389.2,555.07,47.31,9063.07,2387.96,522.41,8.4309,23.3684,392,181
21,1394.42,554.75,47.29,9065.62,2387.95,522.86,8.3922,23.4057,392,180
22,1399.51,554.39,47.12,9067.21,2388.0,522.11,8.404,23.4904,391,179
23,1402.96,554.57,47.24,9064.76,2387.98,522.27,8.3777,23.3659,390,178
24,1394.39,553.95,47.17,9051.59,2388.03,522.36,8.3681,23.3478,389,177
25,1397.22,554.44,47.14,9067.31,2388.0,522.29,8.3869,23.4795,390,176
26,1396.74,555.45,47.15,9068.74,2388.07,522.82,8.3875,23.4496,392,175
27,1395.38,554.34,47.08,9073.71,2387.95,522.77,8.3595,23.4669,392,174
28,1396.46,555.12,47.35,9064.43,2388.02,522.24,8.3847,23.494,390,173
29,1398.25,554.2,47.06,9067.72,2387.98,522.32,8.3925,23.4314,392,172
30,1396.4,554.62,47.17,9069.3,2388.01,522.49,8.4135,23.4083,391,171
31,1393.67,554.49,47.08,9067.82,2388.01,522.58,8.4265,23.4235,391,170
32,1390.48,554.32,47.44,9064.15,2387.98,522.74,8.3919,23.4849,391,169
33,1395.64,554.07,47.19,9067.78,2387.97,522.74,8.3858,23.3714,392,168
34,1405.48,553.88,47.1,9053.45,2387.98,522.59,8.4059,23.4291,391,167
35,1400.73,554.69,47.02,9066.53,2388.0,522.59,8.4298,23.4587,391,166
36,1396.31,553.95,47.12,9068.19,2387.96,522.53,8.4095,23.4388,390,165
37,1397.08,553.84,47.26,9069.05,2388.01,522.19,8.392,23.3842,391,164
38,1393.55,555.04,47.03,9061.91,2387.97,521.87,8.3881,23.4311,392,163
39,1400.47,554.35,47.2,9061.31,2387.96,522.19,8.3689,23.425,391,162
40,1393.79,554.12,47.05,9065.3,2387.94,522.1,8.3714,23.4292,391,161
41,1392.08,554.44,47.13,9060.49,2388.01,522.4,8.4108,23.3787,392,160
42,1397.76,554.15,47.45,9065.46,2387.98,521.99,8.4152,23.3315,392,159
43,1395.74,554.44,47.16,9062.97,2388.01,522.39,8.4003,23.4445,392,158
44,1397.21,554.0,47.19,9065.45,2387.96,522.58,8.4301,23.4561,391,157
45,1395.2,554.05,47.09,9064.45,2387.93,522.02,8.3795,23.4097,392,156
46,1403.72,554.78,47.24,9062.07,2388.03,523.04,8.4083,23.4921,392,155
47,1401.14,554.72,47.17,9064.76,2388.02,522.58,8.3744,23.4631,390,154
48,1394.15,554.9,46.88,9070.4,2388.0,523.07,8.3843,23.4633,391,153
49,1393.84,554.33,47.23,9058.33,2388.0,522.77,8.3966,23.4048,393,152
50,1396.96,554.37,47.31,9066.64,2388.01,523.02,8.421,23.2776,393,151
51,1394.64,554.39,47.22,9068.63,2387.95,521.79,8.4122,23.3401,391,150
52,1390.75,554.92,47.26,9072.79,2388.01,522.06,8.3951,23.427,391,149
53,1394.15,554.88,47.09,9068.24,2387.99,522.0,8.3714,23.4471,392,148
54,1389.74,554.28,47.23,9072.89,2387.98,522.81,8.3968,23.4496,391,147
55,1400.69,554.74,47.15,9063.78,2388.02,522.81,8.4109,23.3817,391,146
56,1397.74,554.13,47.18,9062.3,2388.0,522.78,8.4563,23.4822,393,145
57,1398.72,554.86,47.12,9068.03,2387.99,522.45,8.3993,23.3403,392,144
58,1402.6,554.52,47.27,9060.94,2388.01,522.41,8.4227,23.4016,392,143
59,1401.5,554.46,47.06,9068.72,2388.04,522.63,8.4091,23.4678,391,142
60,1398.98,553.98,47.33,9068.77,2388.0,522.21,8.4107,23.4029,391,141
61,1389.95,555.0,47.18,9060.32,2388.01,522.54,8.4093,23.3036,392,140
62,1396.13,554.45,47.34,9068.29,2388.04,521.74,8.3948,23.4236,392,139
63,1393.77,554.42,47.19,9068.46,2387.89,522.27,8.4121,23.3899,391,138
64,1398.39,554.98,47.18,9069.14,2388.02,521.97,8.3769,23.3703,391,137
65,1400.38,554.36,47.31,9070.65,2387.95,522.63,8.4003,23.3906,391,136
66,1394.61,554.37,47.08,9068.65,2388.0,522.31,8.4314,23.387,392,135
67,1403.17,554.07,47.2,9068.95,2387.95,522.56,8.4011,23.4275,393,134
68,1399.61,554.41,47.19,9065.31,2387.97,521.7,8.3892,23.4194,391,133
69,1392.73,554.73,47.36,9066.51,2387.99,521.99,8.4043,23.3616,392,132
70,1398.8,553.79,47.34,9070.96,2387.98,522.29,8.3855,23.4468,391,131
71,1407.83,554.27,47.39,9065.51,2388.01,522.06,8.3736,23.3084,391,130
72,1406.79,554.34,47.17,9071.52,2387.98,522.22,8.4274,23.4287,392,129
73,1399.71,554.45,47.27,9071.69,2387.98,521.68,8.3972,23.3687,392,128
74,1400.1,554.15,47.14,9067.25,2387.98,522.13,8.3887,23.5318,392,127
75,1406.51,554.04,47.26,9065.02,2387.94,522.57,8.3924,23.3706,391,126
76,1400.42,554.23,47.24,9068.44,2388.04,522.24,8.403,23.3159,391,125
77,1404.25,554.24,47.2,9073.93,2388.03,522.74,8.4063,23.3879,392,124
78,1406.3,554.52,47.18,9068.45,2388.08,522.23,8.3749,23.4532,391,123
79,1392.83,554.18,47.25,9066.73,2387.95,522.58,8.4097,23.4879,390,122
80,1400.68,554.89,47.33,9073.04,2388.01,522.78,8.4186,23.4188,392,121
81,1399.24,554.03,47.23,9072.77,2388.0,522.25,8.4188,23.4484,392,120
82,1402.04,554.26,47.26,9069.07,2388.0,522.01,8.4205,23.3747,392,119
83,1397.5,554.15,47.17,9069.92,2388.0,521.97,8.4005,23.4324,392,118
84,1398.43,555.01,47.34,9065.65,2387.99,522.16,8.3936,23.3995,394,117
85,1400.9,553.89,47.21,9072.14,2387.98,522.73,8.4401,23.3644,393,116
86,1403.43,553.78,47.31,9066.2,2387.96,522.22,8.4162,23.4124,392,115
87,1392.08,553.78,47.24,9067.77,2388.02,522.91,8.3987,23.3438,391,114
88,1398.54,553.98,47.36,9078.18,2387.93,522.2,8.3972,23.4347,392,113
89,1399.66,554.21,47.15,9071.3,2387.99,522.37,8.3678,23.3618,392,112
90,1401.57,554.56,47.13,9073.48,2388.03,522.23,8.3955,23.2989,392,111
91,1405.67,554.48,47.26,9074.45,2388.03,522.54,8.3967,23.3828,391,110
92,1399.92,554.41,47.36,9080.53,2388.03,522.54,8.3487,23.4963,392,109
93,1405.21,553.49,47.26,9077.37,2387.98,522.51,8.3908,23.4075,390,108
94,1401.46,554.6,47.41,9075.05,2387.98,522.31,8.3753,23.4523,392,107
95,1395.08,553.67,47.18,9074.81,2388.03,522.39,8.4258,23.3849,392,106
96,1397.68,554.18,47.35,9068.23,2388.01,521.87,8.4256,23.4274,391,105
97,1404.15,554.51,47.3,9069.02,2388.03,521.99,8.387,23.3229,391,104
98,1400.38,553.98,47.28,9069.2,2387.97,522.05,8.4246,23.4708,393,103
99,1400.32,554.47,47.19,9082.33,2388.01,522.45,8.4133,23.3398,391,102
100,1394.51,553.9,47.12,9079.17,2387.98,522.18,8.4205,23.4565,393,101
101,1401.94,554.71,47.33,9077.43,2388.06,521.98,8.4567,23.3922,394,100
102,1396.58,554.31,47.3,9076.51,2387.96,522.19,8.3901,23.3951,391,99
103,1403.32,554.04,47.2,9068.58,2387.99,521.86,8.4505,23.3906,390,98
104,1403.04,554.32,47.35,9076.04,2388.0,522.2,8.397,23.3719,391,97
105,1399.4,554.71,47.2,9077.35,2387.96,522.21,8.4489,23.4281,393,96
106,1401.0,554.37,47.33,9078.93,2388.0,522.04,8.3934,23.5181,393,95
107,1405.78,554.79,47.14,9065.64,2387.98,522.06,8.4203,23.3048,391,94
108,1396.02,554.53,47.18,9082.82,2387.97,522.43,8.444,23.5016,394,93
109,1406.15,554.2,47.51,9074.04,2388.0,522.14,8.4282,23.4369,392,92
110,1394.19,553.57,47.19,9082.4,2388.01,522.4,8.3732,23.3791,392,91
111,1398.69,554.72,47.03,9075.53,2388.03,522.63,8.3941,23.3019,391,90
112,1403.69,554.19,47.36,9075.18,2387.98,522.39,8.3856,23.3845,393,89
113,1401.6,554.66,47.18,9083.15,2387.96,521.89,8.4436,23.3882,391,88
114,1399.35,554.06,47.28,9077.51,2388.0,522.36,8.4107,23.3366,393,87
115,1400.65,554.71,47.24,9079.4,2387.99,521.72,8.4247,23.4275,391,86
116,1386.43,553.94,47.24,9084.13,2388.03,521.82,8.4003,23.3225,394,85
117,1402.37,554.35,47.49,9076.57,2387.99,521.9,8.3758,23.3912,393,84
118,1412.17,554.0,47.16,9086.7,2388.0,522.19,8.4304,23.3916,393,83
119,1397.87,554.56,47.12,9079.72,2388.0,521.91,8.4293,23.4278,393,82
120,1394.99,554.4,47.18,9087.44,2388.0,521.88,8.4111,23.4211,394,81
121,1398.53,554.55,47.48,9073.08,2388.03,521.92,8.4736,23.2865,393,80
122,1404.44,553.64,47.22,9085.01,2387.99,522.22,8.4564,23.3283,395,79
123,1398.36,553.52,47.41,9082.43,2387.98,522.51,8.3994,23.4026,394,78
124,1396.84,553.83,47.52,9086.53,2387.98,521.79,8.4077,23.3782,392,77
125,1402.64,554.35,47.31,9081.28,2388.0,522.01,8.4323,23.4928,392,76
126,1398.03,553.9,47.28,9080.82,2387.96,521.66,8.4223,23.2663,392,75
127,1403.56,554.1,47.25,9084.48,2387.96,522.3,8.4028,23.3348,393,74
128,1406.91,554.93,47.36,9086.47,2388.05,521.64,8.4079,23.3642,392,73
129,1399.03,553.8,47.4,9082.14,2388.02,522.08,8.4154,23.4363,393,72
130,1399.16,554.4,47.37,9089.94,2387.98,522.07,8.408,23.4145,393,71
131,1395.46,553.95,47.43,9086.07,2388.01,522.04,8.375,23.3274,394,70
132,1397.84,553.57,47.38,9082.92,2388.04,522.34,8.416,23.306,392,69
133,1406.84,554.48,47.28,9088.3,2387.97,521.8,8.4072,23.2638,392,68
134,1408.87,553.87,47.26,9091.7,2388.02,522.42,8.4193,23.3152,391,67
135,1397.92,553.79,47.49,9093.5,2387.98,522.14,8.3921,23.3671,393,66
136,1405.17,554.32,47.44,9093.1,2388.06,521.96,8.4226,23.3723,392,65
137,1404.57,554.2,47.26,9092.35,2387.97,521.37,8.4244,23.3045,392,64
138,1401.97,554.07,47.29,9096.42,2387.88,521.83,8.4119,23.4244,391,63
139,1405.55,554.29,47.16,9100.05,2387.96,522.16,8.4192,23.3646,393,62
140,1399.53,553.82,47.37,9091.95,2388.03,521.92,8.4102,23.4891,393,61
141,1402.76,554.32,47.29,9094.64,2387.96,522.24,8.4445,23.2601,394,60
142,1403.63,554.09,47.31,9102.75,2388.03,521.54,8.4111,23.2932,394,59
143,1405.24,554.33,47.43,9099.46,2388.03,522.49,8.4191,23.412,393,58
144,1405.62,553.87,47.38,9091.19,2388.02,521.85,8.4566,23.2728,391,57
145,1399.45,554.12,47.35,9091.96,2388.03,521.85,8.4392,23.2554,392,56
146,1405.57,553.96,47.5,9095.13,2387.98,522.19,8.438,23.3391,392,55
147,1404.5,554.07,47.37,9100.27,2387.99,522.08,8.4109,23.3047,394,54
148,1400.75,553.62,47.47,9099.55,2388.04,521.9,8.3997,23.3213,393,53
149,1401.45,554.24,47.05,9106.83,2388.03,522.38,8.4184,23.3484,392,52
150,1406.44,553.97,47.33,9102.61,2387.99,521.78,8.4054,23.2999,392,51
151,1407.19,553.95,47.41,9110.49,2387.94,522.21,8.4205,23.3506,393,50
152,1419.46,554.41,47.56,9105.06,2388.0,522.89,8.4164,23.172,394,49
153,1410.85,553.88,47.48,9109.33,2388.02,521.62,8.418,23.2934,394,48
154,1405.96,554.24,47.37,9102.94,2388.03,521.6,8.4437,23.2834,395,47
155,1411.51,553.61,47.46,9105.08,2388.03,522.01,8.4114,23.2729,393,46
156,1404.54,554.5,47.45,9106.52,2388.01,521.33,8.4406,23.3428,394,45
157,1401.39,554.36,47.5,9117.58,2388.01,522.01,8.4341,23.2617,393,44
158,1399.17,553.56,47.44,9116.11,2388.02,521.89,8.4119,23.2962,392,43
159,1401.96,554.01,47.41,9115.42,2388.01,521.28,8.4398,23.4176,394,42
160,1407.75,555.05,47.49,9116.9,2387.99,521.52,8.39,23.2255,394,41
161,1412.27,554.44,47.44,9111.74,2388.01,521.51,8.4236,23.2392,393,40
162,1411.12,553.91,47.65,9115.02,2388.02,521.97,8.4316,23.2257,394,39
163,1411.84,553.2,47.48,9120.72,2388.04,522.05,8.4667,23.282,393,38
164,1402.53,553.77,47.35,9122.91,2387.98,522.3,8.4182,23.3422,392,37
165,1411.15,553.75,47.65,9131.26,2388.06,521.93,8.4529,23.3964,394,36
166,1411.1,553.73,47.58,9123.34,2387.99,521.47,8.4258,23.3474,393,35
167,1403.24,554.35,47.51,9122.81,2388.09,520.92,8.4609,23.1219,393,34
168,1411.1,553.62,47.51,9131.74,2388.05,521.1,8.4335,23.3069,395,33
169,1404.33,554.16,47.39,9128.49,2388.01,521.84,8.4545,23.2603,395,32
170,1410.55,553.2,47.69,9135.12,2388.14,521.8,8.4699,23.2649,394,31
171,1418.0,552.79,47.83,9142.03,2388.06,521.36,8.4846,23.2852,393,30
172,1410.93,553.53,47.58,9133.2,2388.08,521.37,8.4565,23.2069,393,29
173,1403.42,553.84,47.51,9131.44,2388.07,521.43,8.4393,23.2196,394,28
174,1417.95,553.52,47.57,9143.61,2388.03,520.99,8.4596,23.2271,393,27
175,1412.09,552.79,47.45,9137.19,2388.05,521.28,8.4407,23.2424,393,26
176,1408.48,553.89,47.6,9139.98,2388.01,521.38,8.4672,23.2337,395,25
177,1408.22,553.54,47.43,9147.59,2388.08,521.46,8.4358,23.186,396,24
178,1407.18,552.79,47.72,9151.39,2388.05,521.66,8.4521,23.3195,394,23
179,1412.2,553.9,47.66,9156.95,2388.04,521.22,8.4385,23.2207,394,22
180,1406.19,553.86,47.5,9155.81,2388.1,521.24,8.4948,23.1341,394,21
181,1417.63,553.83,47.59,9144.98,2388.08,520.87,8.4468,23.1923,395,20
182,1416.51,552.95,47.59,9162.89,2388.1,520.88,8.4763,23.1898,395,19
183,1410.37,552.94,47.68,9167.16,2388.09,521.63,8.4718,23.2067,394,18
184,1415.55,553.87,47.76,9163.47,2388.08,521.04,8.4605,23.1689,395,17
185,1420.83,552.81,47.78,9162.66,2388.08,521.04,8.5005,23.1598,393,16
186,1415.44,552.4,47.66,9171.18,2388.05,521.29,8.4461,23.1954,395,15
187,1421.69,552.45,47.67,9164.94,2388.08,520.93,8.4938,23.168,395,14
188,1417.4,552.83,47.85,9171.99,2388.07,520.79,8.4992,23.2898,395,13
189,1418.62,552.84,47.9,9178.37,2388.11,521.39,8.4522,23.0994,396,12
190,1417.78,553.36,47.92,9188.49,2388.1,520.98,8.4987,23.1614,396,11
191,1423.1,552.52,47.89,9183.92,2388.1,520.79,8.4932,23.2104,395,10
192,1420.21,552.31,47.91,9189.49,2388.08,520.11,8.5037,23.1819,396,9
193,1427.4,552.36,47.91,9191.59,2388.17,520.78,8.498,23.0226,396,8
194,1418.42,552.36,48.08,9207.36,2388.07,521.07,8.4414,23.2319,396,7
195,1431.01,552.15,48.04,9205.71,2388.13,520.71,8.4908,23.1513,396,6
196,1424.02,551.75,47.85,9199.59,2388.07,520.59,8.4898,23.0542,396,5
197,1417.01,552.63,47.94,9206.31,2388.09,520.35,8.5095,23.181,396,4
198,1433.83,552.86,47.85,9214.62,2388.13,519.86,8.5206,23.1286,397,3
199,1429.19,551.71,47.82,9220.88,2388.1,520.5,8.5282,23.0677,396,2
200,1431.95,552.29,47.98,9224.87,2388.44,520.35,8.4968,23.1008,397,1
201,1428.43,552.3,48.11,9239.76,2388.56,520.28,8.5156,23.0284,399,0
1,1392.2,554.37,47.05,9051.46,2388.01,522.54,8.4039,23.5309,391,221
2,1392.03,554.76,47.2,9057.03,2388.04,523.04,8.3868,23.3106,390,220
3,1395.51,554.42,47.19,9047.45,2387.97,522.22,8.4422,23.5053,392,219
4,1388.15,554.19,47.11,9057.43,2388.03,522.51,8.3928,23.3314,391,218
5,1396.37,554.26,47.2,9046.16,2388.01,522.29,8.3879,23.4651,392,217
6,1394.91,554.48,47.03,9054.59,2388.02,522.36,8.383,23.3655,390,216
